id,type,src,dst,app,latency,message,ctime,size,buffer
99,LINK,3,2,2,1.00002,M.USER.APP.2,2500,20,2
99,LINK,2,0,2,1.00002,M.USER.APP.2,2501.00002,20,0
101,LINK,1,0,0,1.00002,M.USER.APP.0,2600,20,0
102,LINK,2,0,1,1.00002,M.USER.APP.1,2600,20,1
103,LINK,3,2,2,1.00002,M.USER.APP.2,2600,20,2
103,LINK,2,0,2,1.00002,M.USER.APP.2,2601.00002,20,0
105,LINK,1,0,0,1.00002,M.USER.APP.0,2700,20,0
106,LINK,2,0,1,1.00002,M.USER.APP.1,2700,20,1
107,LINK,3,2,2,1.00002,M.USER.APP.2,2700,20,2
107,LINK,2,0,2,1.00002,M.USER.APP.2,2701.00002,20,0
109,LINK,1,0,0,1.00002,M.USER.APP.0,2800,20,0
110,LINK,2,0,1,1.00002,M.USER.APP.1,2800,20,1
111,LINK,3,2,2,1.00002,M.USER.APP.2,2800,20,2
111,LINK,2,0,2,1.00002,M.USER.APP.2,2801.00002,20,0
113,LINK,1,0,0,1.00002,M.USER.APP.0,2900,20,0
114,LINK,2,0,1,1.00002,M.USER.APP.1,2900,20,1
115,LINK,3,2,2,1.00002,M.USER.APP.2,2900,20,2
115,LINK,2,0,2,1.00002,M.USER.APP.2,2901.00002,20,0
117,LINK,1,0,0,1.00002,M.USER.APP.0,3000,20,0
118,LINK,2,0,1,1.00002,M.USER.APP.1,3000,20,1
119,LINK,3,2,2,1.00002,M.USER.APP.2,3000,20,2
119,LINK,2,0,2,1.00002,M.USER.APP.2,3001.00002,20,0
121,LINK,1,0,0,1.00002,M.USER.APP.0,3100,20,0
122,LINK,2,0,1,1.00002,M.USER.APP.1,3100,20,1
123,LINK,3,2,2,1.00002,M.USER.APP.2,3100,20,2
123,LINK,2,0,2,1.00002,M.USER.APP.2,3101.00002,20,0
125,LINK,1,0,0,1.00002,M.USER.APP.0,3200,20,0
126,LINK,2,0,1,1.00002,M.USER.APP.1,3200,20,1
127,LINK,3,2,2,1.00002,M.USER.APP.2,3200,20,2
127,LINK,2,0,2,1.00002,M.USER.APP.2,3201.00002,20,0
129,LINK,1,0,0,1.00002,M.USER.APP.0,3300,20,0
130,LINK,2,0,1,1.00002,M.USER.APP.1,3300,20,1
131,LINK,3,2,2,1.00002,M.USER.APP.2,3300,20,2
131,LINK,2,0,2,1.00002,M.USER.APP.2,3301.00002,20,0
133,LINK,1,0,0,1.00002,M.USER.APP.0,3400,20,0
134,LINK,2,0,1,1.00002,M.USER.APP.1,3400,20,1
135,LINK,3,2,2,1.00002,M.USER.APP.2,3400,20,2
135,LINK,2,0,2,1.00002,M.USER.APP.2,3401.00002,20,0
137,LINK,1,0,0,1.00002,M.USER.APP.0,3500,20,0
138,LINK,2,0,1,1.00002,M.USER.APP.1,3500,20,1
139,LINK,3,2,2,1.00002,M.USER.APP.2,3500,20,2
139,LINK,2,0,2,1.00002,M.USER.APP.2,3501.00002,20,0
141,LINK,1,0,0,1.00002,M.USER.APP.0,3600,20,0
142,LINK,2,0,1,1.00002,M.USER.APP.1,3600,20,1
143,LINK,3,2,2,1.00002,M.USER.APP.2,3600,20,2
143,LINK,2,0,2,1.00002,M.USER.APP.2,3601.00002,20,0
145,LINK,1,0,0,1.00002,M.USER.APP.0,3700,20,0
146,LINK,2,0,1,1.00002,M.USER.APP.1,3700,20,1
147,LINK,3,2,2,1.00002,M.USER.APP.2,3700,20,2
147,LINK,2,0,2,1.00002,M.USER.APP.2,3701.00002,20,0
149,LINK,1,0,0,1.00002,M.USER.APP.0,3800,20,0
150,LINK,2,0,1,1.00002,M.USER.APP.1,3800,20,1
151,LINK,3,2,2,1.00002,M.USER.APP.2,3800,20,2
151,LINK,2,0,2,1.00002,M.USER.APP.2,3801.00002,20,0
153,LINK,1,0,0,1.00002,M.USER.APP.0,3900,20,0
154,LINK,2,0,1,1.00002,M.USER.APP.1,3900,20,1
155,LINK,3,2,2,1.00002,M.USER.APP.2,3900,20,2
155,LINK,2,0,2,1.00002,M.USER.APP.2,3901.00002,20,0
157,LINK,1,0,0,1.00002,M.USER.APP.0,4000,20,0
158,LINK,2,0,1,1.00002,M.USER.APP.1,4000,20,1
159,LINK,3,2,2,1.00002,M.USER.APP.2,4000,20,2
159,LINK,2,0,2,1.00002,M.USER.APP.2,4001.00002,20,0
161,LINK,1,0,0,1.00002,M.USER.APP.0,4100,20,0
162,LINK,2,0,1,1.00002,M.USER.APP.1,4100,20,1
163,LINK,3,2,2,1.00002,M.USER.APP.2,4100,20,2
163,LINK,2,0,2,1.00002,M.USER.APP.2,4101.00002,20,0
165,LINK,1,0,0,1.00002,M.USER.APP.0,4200,20,0
166,LINK,2,0,1,1.00002,M.USER.APP.1,4200,20,1
167,LINK,3,2,2,1.00002,M.USER.APP.2,4200,20,2
167,LINK,2,0,2,1.00002,M.USER.APP.2,4201.00002,20,0
169,LINK,1,0,0,1.00002,M.USER.APP.0,4300,20,0
170,LINK,2,0,1,1.00002,M.USER.APP.1,4300,20,1
171,LINK,3,2,2,1.00002,M.USER.APP.2,4300,20,2
171,LINK,2,0,2,1.00002,M.USER.APP.2,4301.00002,20,0
173,LINK,1,0,0,1.00002,M.USER.APP.0,4400,20,0
174,LINK,2,0,1,1.00002,M.USER.APP.1,4400,20,1
175,LINK,3,2,2,1.00002,M.USER.APP.2,4400,20,2
175,LINK,2,0,2,1.00002,M.USER.APP.2,4401.00002,20,0
177,LINK,1,0,0,1.00002,M.USER.APP.0,4500,20,0
178,LINK,2,0,1,1.00002,M.USER.APP.1,4500,20,1
179,LINK,3,2,2,1.00002,M.USER.APP.2,4500,20,2
179,LINK,2,0,2,1.00002,M.USER.APP.2,4501.00002,20,0
181,LINK,1,0,0,1.00002,M.USER.APP.0,4600,20,0
182,LINK,2,0,1,1.00002,M.USER.APP.1,4600,20,1
183,LINK,3,2,2,1.00002,M.USER.APP.2,4600,20,2
183,LINK,2,0,2,1.00002,M.USER.APP.2,4601.00002,20,0
185,LINK,1,0,0,1.00002,M.USER.APP.0,4700,20,0
186,LINK,2,0,1,1.00002,M.USER.APP.1,4700,20,1
187,LINK,3,2,2,1.00002,M.USER.APP.2,4700,20,2
187,LINK,2,0,2,1.00002,M.USER.APP.2,4701.00002,20,0
189,LINK,1,0,0,1.00002,M.USER.APP.0,4800,20,0
190,LINK,2,0,1,1.00002,M.USER.APP.1,4800,20,1
191,LINK,3,2,2,1.00002,M.USER.APP.2,4800,20,2
191,LINK,2,0,2,1.00002,M.USER.APP.2,4801.00002,20,0
193,LINK,1,0,0,1.00002,M.USER.APP.0,4900,20,0
194,LINK,2,0,1,1.00002,M.USER.APP.1,4900,20,1
195,LINK,3,2,2,1.00002,M.USER.APP.2,4900,20,2
195,LINK,2,0,2,1.00002,M.USER.APP.2,4901.00002,20,0
197,LINK,1,0,0,1.00002,M.USER.APP.0,5000,20,0
198,LINK,2,0,1,1.00002,M.USER.APP.1,5000,20,1
200,LINK,1,0,0,1.00002,M.USER.APP.0,5100,20,0
201,LINK,2,0,1,1.00002,M.USER.APP.1,5100,20,1
203,LINK,1,0,0,1.00002,M.USER.APP.0,5200,20,0
204,LINK,2,0,1,1.00002,M.USER.APP.1,5200,20,1
206,LINK,1,0,0,1.00002,M.USER.APP.0,5300,20,0
207,LINK,2,0,1,1.00002,M.USER.APP.1,5300,20,1
209,LINK,1,0,0,1.00002,M.USER.APP.0,5400,20,0
210,LINK,2,0,1,1.00002,M.USER.APP.1,5400,20,1
212,LINK,1,0,0,1.00002,M.USER.APP.0,5500,20,0
213,LINK,2,0,1,1.00002,M.USER.APP.1,5500,20,1
215,LINK,1,0,0,1.00002,M.USER.APP.0,5600,20,0
216,LINK,2,0,1,1.00002,M.USER.APP.1,5600,20,1
218,LINK,1,0,0,1.00002,M.USER.APP.0,5700,20,0
219,LINK,2,0,1,1.00002,M.USER.APP.1,5700,20,1
221,LINK,1,0,0,1.00002,M.USER.APP.0,5800,20,0
222,LINK,2,0,1,1.00002,M.USER.APP.1,5800,20,1
224,LINK,1,0,0,1.00002,M.USER.APP.0,5900,20,0
225,LINK,2,0,1,1.00002,M.USER.APP.1,5900,20,1
227,LINK,1,0,0,1.00002,M.USER.APP.0,6000,20,0
228,LINK,2,0,1,1.00002,M.USER.APP.1,6000,20,1
230,LINK,1,0,0,1.00002,M.USER.APP.0,6100,20,0
231,LINK,2,0,1,1.00002,M.USER.APP.1,6100,20,1
233,LINK,1,0,0,1.00002,M.USER.APP.0,6200,20,0
234,LINK,2,0,1,1.00002,M.USER.APP.1,6200,20,1
236,LINK,1,0,0,1.00002,M.USER.APP.0,6300,20,0
237,LINK,2,0,1,1.00002,M.USER.APP.1,6300,20,1
239,LINK,1,0,0,1.00002,M.USER.APP.0,6400,20,0
240,LINK,2,0,1,1.00002,M.USER.APP.1,6400,20,1
242,LINK,1,0,0,1.00002,M.USER.APP.0,6500,20,0
243,LINK,2,0,1,1.00002,M.USER.APP.1,6500,20,1
245,LINK,1,0,0,1.00002,M.USER.APP.0,6600,20,0
246,LINK,2,0,1,1.00002,M.USER.APP.1,6600,20,1
248,LINK,1,0,0,1.00002,M.USER.APP.0,6700,20,0
249,LINK,2,0,1,1.00002,M.USER.APP.1,6700,20,1
251,LINK,1,0,0,1.00002,M.USER.APP.0,6800,20,0
252,LINK,2,0,1,1.00002,M.USER.APP.1,6800,20,1
254,LINK,1,0,0,1.00002,M.USER.APP.0,6900,20,0
255,LINK,2,0,1,1.00002,M.USER.APP.1,6900,20,1
257,LINK,1,0,0,1.00002,M.USER.APP.0,7000,20,0
258,LINK,2,0,1,1.00002,M.USER.APP.1,7000,20,1
259,LINK,4,2,3,10.000002,M.USER.APP.3,7000,20,2
259,LINK,2,0,3,1.00002,M.USER.APP.3,7010.000002,20,0
260,LINK,1,0,0,1.00002,M.USER.APP.0,7100,20,0
261,LINK,2,0,1,1.00002,M.USER.APP.1,7100,20,1
262,LINK,4,2,3,10.000002,M.USER.APP.3,7100,20,2
262,LINK,2,0,3,1.00002,M.USER.APP.3,7110.000002,20,0
263,LINK,1,0,0,1.00002,M.USER.APP.0,7200,20,0
264,LINK,2,0,1,1.00002,M.USER.APP.1,7200,20,1
265,LINK,4,2,3,10.000002,M.USER.APP.3,7200,20,2
265,LINK,2,0,3,1.00002,M.USER.APP.3,7210.000002,20,0
266,LINK,1,0,0,1.00002,M.USER.APP.0,7300,20,0
267,LINK,2,0,1,1.00002,M.USER.APP.1,7300,20,1
268,LINK,4,2,3,10.000002,M.USER.APP.3,7300,20,2
268,LINK,2,0,3,1.00002,M.USER.APP.3,7310.000002,20,0
269,LINK,1,0,0,1.00002,M.USER.APP.0,7400,20,0
270,LINK,2,0,1,1.00002,M.USER.APP.1,7400,20,1
271,LINK,4,2,3,10.000002,M.USER.APP.3,7400,20,2
271,LINK,2,0,3,1.00002,M.USER.APP.3,7410.000002,20,0
272,LINK,1,0,0,1.00002,M.USER.APP.0,7500,20,0
273,LINK,2,0,1,1.00002,M.USER.APP.1,7500,20,1
274,LINK,4,2,3,10.000002,M.USER.APP.3,7500,20,2
274,LINK,2,0,3,1.00002,M.USER.APP.3,7510.000002,20,0
275,LINK,1,0,0,1.00002,M.USER.APP.0,7600,20,0
276,LINK,2,0,1,1.00002,M.USER.APP.1,7600,20,1
277,LINK,4,2,3,10.000002,M.USER.APP.3,7600,20,2
277,LINK,2,0,3,1.00002,M.USER.APP.3,7610.000002,20,0
278,LINK,1,0,0,1.00002,M.USER.APP.0,7700,20,0
279,LINK,2,0,1,1.00002,M.USER.APP.1,7700,20,1
280,LINK,4,2,3,10.000002,M.USER.APP.3,7700,20,2
280,LINK,2,0,3,1.00002,M.USER.APP.3,7710.000002,20,0
281,LINK,1,0,0,1.00002,M.USER.APP.0,7800,20,0
282,LINK,2,0,1,1.00002,M.USER.APP.1,7800,20,1
283,LINK,4,2,3,10.000002,M.USER.APP.3,7800,20,2
283,LINK,2,0,3,1.00002,M.USER.APP.3,7810.000002,20,0
284,LINK,1,0,0,1.00002,M.USER.APP.0,7900,20,0
285,LINK,2,0,1,1.00002,M.USER.APP.1,7900,20,1
286,LINK,4,2,3,10.000002,M.USER.APP.3,7900,20,2
286,LINK,2,0,3,1.00002,M.USER.APP.3,7910.000002,20,0
287,LINK,1,0,0,1.00002,M.USER.APP.0,8000,20,0
288,LINK,2,0,1,1.00002,M.USER.APP.1,8000,20,1
289,LINK,4,2,3,10.000002,M.USER.APP.3,8000,20,2
289,LINK,2,0,3,1.00002,M.USER.APP.3,8010.000002,20,0
290,LINK,1,0,0,1.00002,M.USER.APP.0,8100,20,0
291,LINK,2,0,1,1.00002,M.USER.APP.1,8100,20,1
292,LINK,4,2,3,10.000002,M.USER.APP.3,8100,20,2
292,LINK,2,0,3,1.00002,M.USER.APP.3,8110.000002,20,0
293,LINK,1,0,0,1.00002,M.USER.APP.0,8200,20,0
294,LINK,2,0,1,1.00002,M.USER.APP.1,8200,20,1
295,LINK,4,2,3,10.000002,M.USER.APP.3,8200,20,2
295,LINK,2,0,3,1.00002,M.USER.APP.3,8210.000002,20,0
296,LINK,1,0,0,1.00002,M.USER.APP.0,8300,20,0
297,LINK,2,0,1,1.00002,M.USER.APP.1,8300,20,1
298,LINK,4,2,3,10.000002,M.USER.APP.3,8300,20,2
298,LINK,2,0,3,1.00002,M.USER.APP.3,8310.000002,20,0
299,LINK,1,0,0,1.00002,M.USER.APP.0,8400,20,0
300,LINK,2,0,1,1.00002,M.USER.APP.1,8400,20,1
301,LINK,4,2,3,10.000002,M.USER.APP.3,8400,20,2
301,LINK,2,0,3,1.00002,M.USER.APP.3,8410.000002,20,0
302,LINK,1,0,0,1.00002,M.USER.APP.0,8500,20,0
303,LINK,2,0,1,1.00002,M.USER.APP.1,8500,20,1
304,LINK,4,2,3,10.000002,M.USER.APP.3,8500,20,2
304,LINK,2,0,3,1.00002,M.USER.APP.3,8510.000002,20,0
305,LINK,1,0,0,1.00002,M.USER.APP.0,8600,20,0
306,LINK,2,0,1,1.00002,M.USER.APP.1,8600,20,1
307,LINK,4,2,3,10.000002,M.USER.APP.3,8600,20,2
307,LINK,2,0,3,1.00002,M.USER.APP.3,8610.000002,20,0
308,LINK,1,0,0,1.00002,M.USER.APP.0,8700,20,0
309,LINK,2,0,1,1.00002,M.USER.APP.1,8700,20,1
310,LINK,4,2,3,10.000002,M.USER.APP.3,8700,20,2
310,LINK,2,0,3,1.00002,M.USER.APP.3,8710.000002,20,0
311,LINK,1,0,0,1.00002,M.USER.APP.0,8800,20,0
312,LINK,2,0,1,1.00002,M.USER.APP.1,8800,20,1
313,LINK,4,2,3,10.000002,M.USER.APP.3,8800,20,2
313,LINK,2,0,3,1.00002,M.USER.APP.3,8810.000002,20,0
314,LINK,1,0,0,1.00002,M.USER.APP.0,8900,20,0
315,LINK,2,0,1,1.00002,M.USER.APP.1,8900,20,1
316,LINK,4,2,3,10.000002,M.USER.APP.3,8900,20,2
316,LINK,2,0,3,1.00002,M.USER.APP.3,8910.000002,20,0
317,LINK,1,0,0,1.00002,M.USER.APP.0,9000,20,0
318,LINK,2,0,1,1.00002,M.USER.APP.1,9000,20,1
319,LINK,4,2,3,10.000002,M.USER.APP.3,9000,20,2
319,LINK,2,0,3,1.00002,M.USER.APP.3,9010.000002,20,0
320,LINK,1,0,0,1.00002,M.USER.APP.0,9100,20,0
321,LINK,2,0,1,1.00002,M.USER.APP.1,9100,20,1
322,LINK,4,2,3,10.000002,M.USER.APP.3,9100,20,2
322,LINK,2,0,3,1.00002,M.USER.APP.3,9110.000002,20,0
323,LINK,1,0,0,1.00002,M.USER.APP.0,9200,20,0
324,LINK,2,0,1,1.00002,M.USER.APP.1,9200,20,1
325,LINK,4,2,3,10.000002,M.USER.APP.3,9200,20,2
325,LINK,2,0,3,1.00002,M.USER.APP.3,9210.000002,20,0
326,LINK,1,0,0,1.00002,M.USER.APP.0,9300,20,0
327,LINK,2,0,1,1.00002,M.USER.APP.1,9300,20,1
328,LINK,4,2,3,10.000002,M.USER.APP.3,9300,20,2
328,LINK,2,0,3,1.00002,M.USER.APP.3,9310.000002,20,0
329,LINK,1,0,0,1.00002,M.USER.APP.0,9400,20,0
330,LINK,2,0,1,1.00002,M.USER.APP.1,9400,20,1
331,LINK,4,2,3,10.000002,M.USER.APP.3,9400,20,2
331,LINK,2,0,3,1.00002,M.USER.APP.3,9410.000002,20,0
332,LINK,1,0,0,1.00002,M.USER.APP.0,9500,20,0
333,LINK,2,0,1,1.00002,M.USER.APP.1,9500,20,1
334,LINK,4,2,3,10.000002,M.USER.APP.3,9500,20,2
334,LINK,2,0,3,1.00002,M.USER.APP.3,9510.000002,20,0
335,LINK,1,0,0,1.00002,M.USER.APP.0,9600,20,0
336,LINK,2,0,1,1.00002,M.USER.APP.1,9600,20,1
337,LINK,4,2,3,10.000002,M.USER.APP.3,9600,20,2
337,LINK,2,0,3,1.00002,M.USER.APP.3,9610.000002,20,0
338,LINK,1,0,0,1.00002,M.USER.APP.0,9700,20,0
339,LINK,2,0,1,1.00002,M.USER.APP.1,9700,20,1
340,LINK,4,2,3,10.000002,M.USER.APP.3,9700,20,2
340,LINK,2,0,3,1.00002,M.USER.APP.3,9710.000002,20,0
341,LINK,1,0,0,1.00002,M.USER.APP.0,9800,20,0
342,LINK,2,0,1,1.00002,M.USER.APP.1,9800,20,1
343,LINK,4,2,3,10.000002,M.USER.APP.3,9800,20,2
343,LINK,2,0,3,1.00002,M.USER.APP.3,9810.000002,20,0
344,LINK,1,0,0,1.00002,M.USER.APP.0,9900,20,0
345,LINK,2,0,1,1.00002,M.USER.APP.1,9900,20,1
346,LINK,4,2,3,10.000002,M.USER.APP.3,9900,20,2
346,LINK,2,0,3,1.00002,M.USER.APP.3,9910.000002,20,0
347,LINK,1,0,0,1.00002,M.USER.APP.0,10000,20,0
348,LINK,2,0,1,1.00002,M.USER.APP.1,10000,20,1
349,LINK,4,2,3,10.000002,M.USER.APP.3,10000,20,2
349,LINK,2,0,3,1.00002,M.USER.APP.3,10010.000002,20,0
350,LINK,1,0,0,1.00002,M.USER.APP.0,10100,20,0
351,LINK,2,0,1,1.00002,M.USER.APP.1,10100,20,1
352,LINK,4,2,3,10.000002,M.USER.APP.3,10100,20,2
352,LINK,2,0,3,1.00002,M.USER.APP.3,10110.000002,20,0
353,LINK,1,0,0,1.00002,M.USER.APP.0,10200,20,0
354,LINK,2,0,1,1.00002,M.USER.APP.1,10200,20,1
355,LINK,4,2,3,10.000002,M.USER.APP.3,10200,20,2
355,LINK,2,0,3,1.00002,M.USER.APP.3,10210.000002,20,0
356,LINK,1,0,0,1.00002,M.USER.APP.0,10300,20,0
357,LINK,2,0,1,1.00002,M.USER.APP.1,10300,20,1
358,LINK,4,2,3,10.000002,M.USER.APP.3,10300,20,2
358,LINK,2,0,3,1.00002,M.USER.APP.3,10310.000002,20,0
359,LINK,1,0,0,1.00002,M.USER.APP.0,10400,20,0
360,LINK,2,0,1,1.00002,M.USER.APP.1,10400,20,1
361,LINK,4,2,3,10.000002,M.USER.APP.3,10400,20,2
361,LINK,2,0,3,1.00002,M.USER.APP.3,10410.000002,20,0
362,LINK,1,0,0,1.00002,M.USER.APP.0,10500,20,0
363,LINK,2,0,1,1.00002,M.USER.APP.1,10500,20,1
364,LINK,4,2,3,10.000002,M.USER.APP.3,10500,20,2
364,LINK,2,0,3,1.00002,M.USER.APP.3,10510.000002,20,0
365,LINK,1,0,0,1.00002,M.USER.APP.0,10600,20,0
366,LINK,2,0,1,1.00002,M.USER.APP.1,10600,20,1
367,LINK,4,2,3,10.000002,M.USER.APP.3,10600,20,2
367,LINK,2,0,3,1.00002,M.USER.APP.3,10610.000002,20,0
368,LINK,1,0,0,1.00002,M.USER.APP.0,10700,20,0
369,LINK,2,0,1,1.00002,M.USER.APP.1,10700,20,1
370,LINK,4,2,3,10.000002,M.USER.APP.3,10700,20,2
370,LINK,2,0,3,1.00002,M.USER.APP.3,10710.000002,20,0
371,LINK,1,0,0,1.00002,M.USER.APP.0,10800,20,0
372,LINK,2,0,1,1.00002,M.USER.APP.1,10800,20,1
373,LINK,4,2,3,10.000002,M.USER.APP.3,10800,20,2
373,LINK,2,0,3,1.00002,M.USER.APP.3,10810.000002,20,0
374,LINK,1,0,0,1.00002,M.USER.APP.0,10900,20,0
375,LINK,2,0,1,1.00002,M.USER.APP.1,10900,20,1
376,LINK,4,2,3,10.000002,M.USER.APP.3,10900,20,2
376,LINK,2,0,3,1.00002,M.USER.APP.3,10910.000002,20,0
377,LINK,1,0,0,1.00002,M.USER.APP.0,11000,20,0
378,LINK,4,3,3,10.000002,M.USER.APP.3,11000,20,1
378,LINK,3,1,3,10.000002,M.USER.APP.3,11010.000002,20,0
378,LINK,1,0,3,1.00002,M.USER.APP.3,11020.000004000001,20,0
379,LINK,1,0,0,1.00002,M.USER.APP.0,11100,20,0
380,LINK,4,3,3,10.000002,M.USER.APP.3,11100,20,1
380,LINK,3,1,3,10.000002,M.USER.APP.3,11110.000002,20,0
